,Unnamed: 0,Username,Tweet_x,Likes,Retweets,No,Tweet_y,polarity,sentiment,subjectivity,Jenis
152,901,InfoCOVID19_id,"#BeritaTerkini
10 Vaksin COVID-19 yang Sudah Dapatkan Izin Penggunaan Darurat dari Badan POM

Selengkapnya: https://t.co/uyj3esfYkm",0,0,901,covid vaccine emergency use permit pom agency full,0.35,Positif,0.55,Opini
153,907,smartfm_mks,"Ampuh Tangkal Covid-19, Vaksin Pfizer Diminati Masyarakat Sulsel https://t.co/gefoKMSCms",0,0,907,effective preventing covid pfizer vaccine demand people south sulawesi,0.6,Positif,0.8,Opini
154,913,RadioSmartFM,"Juru Bicara Vaksinasi Covid-19 dari Kemenkes Siti Nadia Tarmizi mengatakan, dari 46 kasus Covid-19 akibat varian Omicron di Indonesia, 40 orang di antaranya sudah mendapatkan vaksinasi dosis lengkap.

Sementara itu, 5 orang lainnya belum disuntik vaksin Covid-19.

#SmartNews https://t.co/zZYovc1eQA",0,0,913,spokesperson ministry health covid vaccination siti nadia tarmizi due indonesian omicron variant complete dose vaccination injected covid vaccine,-0.0124999999999999,Negatif,0.3875,Opini
155,917,kumparanMOM,"Pemerintah terus menggenjot vaksinasi corona bagi anak berusia 6-11 tahun. Lantas, bagaimana jika anak tetap mengalami gejala KIPI usai menerima vaksin COVID-19? 

Simak selengkapnya dalam infografis berikut, Moms!

#kumparanMOM #IbuPastiBisa #CariCara #Infografis https://t.co/CrXHVRkUCr",0,0,917,government boost corona vaccination people get old experience symptom disease receive covid vaccine see full infographic mom,0.2249999999999999,Positif,0.375,Opini
156,922,DokterkecilCom,"Tubuh anak-anak dibawah usia lima tahun masih rentan, terlebih saat ini belum ada vaksin Covid-19 untuk mereka. Diperlukan peran aktif dari orang tua untuk bisa menjaga anak-anak supaya tidak terserang varian Omicron. Apa saja? Simak jawabannya di sini https://t.co/zCIOUyt0N2.",0,0,922,body age susceptible covid vaccine active role old guard attacked omicron variant see answer,-0.0166666666666666,Negatif,0.4,Opini
157,923,johanhowan,"Karya yg tulus utk negeri ini .... 👇👍🙏
Saat Sri Mulyani Mengenang Vaksin Covid-19 Harus Gratis: Langsung Mumet...
Klik untuk baca: https://t.co/LLXjYMqWf0",0,0,923,sincere work sri mulyani country remembers free covid vaccine mumet click read,0.45,Positif,0.65,Opini
158,924,TuitPekanbaru,"Kenang Kebijakan Vaksin Covid-19 Harus Gratis, Menkeu Sri Mulyani: Langsung Mumet",0,0,924,remember free covid vaccine policy minister finance sri mulyani mumet,0.4,Positif,0.8,Opini
159,926,pkmtembokrejo_,"20.993 anak di banyuwangi telah mendapatkan vaksin covid 19 dan akan terus bertambah.

Mari sukseskan vaksinasi covid 19 anak untuk masa depan yang lebih cerah https://t.co/Ne01AaJiOA",0,0,926,banwangi covid vaccine increase success bright covid vaccination,0.5,Positif,0.3999999999999999,Opini
160,931,sambalutta,"Tangkal Covid-19 Varian Omicron, Masyarakat Diimbau Jangan Takut di Vaksin https://t.co/gtyi57f0bf",1,0,931,prevent omicron variant covid people urged afraid vaccine,-0.6,Negatif,0.9,Opini
161,932,EksisSosmed,"Pemberian vaksin bagi anak usia 6-12 tahun ini bertujuan melindungi mereka dari paparan Covid-19 dan memberikan keamanan saat melaksanakan pembelajaran tatap muka (PTM) terbatas.
Waspada Varian Baru Prokes Lindungi Keluarga https://t.co/FK5JfBbV1T",2,2,932,provision age vaccine aim protect exposure covid safety carry face face learning limited ptm wary variant protecting family,-0.2857142857142857,Negatif,0.4214285714285714,Opini
162,934,KompasEkonomi,Saat Sri Mulyani Mengenang Vaksin Covid-19 Harus Gratis: Langsung Mumet... https://t.co/t7t7dc6cGO,1,0,934,sri mulyani remembers mumet free covid vaccine,0.4,Positif,0.8,Opini
163,942,PuspasariiDewi,"Pastikan Vaksin Covid-19 Aman dan Halal, Satgas: Kami Minta Masyarakat Tak Takut
https://t.co/jhNF01PfVF",0,0,942,covid vaccine halal community task force afraid,-0.6,Negatif,0.9,Opini
164,946,77_mangaran,"sebagai langkah menghindari penyebaran Covid-19, penting bagi kita untuk disiplin protokol kesehatan di manapun berada dan segera vaksin dosis lengkap.

#PatuhiProkesNataru
Waspada Varian Baru https://t.co/IHYt0sRY0X",4,0,946,step avoid spread covid discipline health protocol full dose vaccine wary variant,-0.075,Negatif,0.625,Opini
165,954,yusufakmin,"Pastikan Vaksin Covid-19 Aman dan Halal, Masyarakat Tak Perlu Takut. Prokes Lindungi Keluarga 
https://t.co/NwpW36N8Ta",0,0,954,halal covid vaccine people afraid procedure protect family,-0.6,Negatif,0.9,Opini
166,956,polda_maluku,"Ketahui Hoaks Seputar Vaksin Covid-19 yang Beredar dalam Sepekan

#PatuhiProkesNataru
Waspada Varian Baru https://t.co/SyuYkbRltd",2,0,956,hoax covid vaccine circulated week wary variant,-0.5,Negatif,0.7,Opini
167,978,Faiz667998821,@JeparaPolres Pandemi.covid 19 belum berakhir jangan lupa penerapan prokes dan lakukan vaksin dosis lengkap.,1,0,978,pandemicovid forgot implement full dose vaccine procedure,0.35,Positif,0.55,Opini
168,981,LautHumas,"Polres Tanah Laut, Polda kalsel menggelar razia kartu vaksin Covid-19, bertempat di depan Mapolres Tanah Laut Jalan Kemakmuran Nomor 01 Pelaihari, Selasa (28/12) pagi.

#PatuhiProkesNataru
Waspada Varian Baru https://t.co/PhfEkpI2OR",18,8,981,polres tanah laut polda south kalimantan held raid covid vaccine card tanah laut police headquarters jalan prosperity pelaihari number tuesday morning wary variant,-0.5,Negatif,0.7,Opini
169,986,asni_kamal,"Gebyar Pekan Vaksin Covid-19 di Inhil, Tiga Orang Dapat Undian Berhadiah Menarik https://t.co/jhIh0Ui9P0",0,0,986,celebrating covid inhil vaccine week attractive prize,0.8,Positif,1.0,Opini
170,995,TVPertiwi_MY,"Seramai 5.57 juta individu atau 17.1 peratus selesai melengkapkan dos penggalak vaksin COVID-19. Pada Isnin, terdapat pertambahan 120,092 individu yang telah melengkapkan suntikan dos penggalak. https://t.co/i2D9ykBjo6",0,0,995,many one million individual percent completed booster dose covid vaccine monday increase individual completed booster dose injection,0.1666666666666666,Positif,0.4333333333333333,Opini
171,1006,GlobalHM,"#bangkok Disebabkan varian #Omicron yang sangat mudah menjangkiti, Pentadbiran Metropolitan Bangkok (BMA) merancang untuk memberikan dos vaksin keempat untuk kumpulan yang berisiko dan terdedah dengan Covid-19.
https://t.co/hfWuJaFsTE",3,1,1006,due easy infect variant bangkok metropolitan administration bma planning fourth vaccine dose covid exposed risk group,0.1027777777777777,Positif,0.4027777777777778,Opini
172,1009,jenoduludeh,Ayo guys yg sudah berkeluarga dan punya anak di usia 6-11 tahun jangan lupa vaksin ya agar terhindar dari virus covid-19 dan viru baru yaitu varian Omicron. #PatuhiProkesNataru Waspada Varian Baru https://t.co/12XuDIxWrN,0,0,1009,guy family aged forget vaccine avoid covid virus omicron variant wary variant,-0.3,Negatif,0.55,Opini
173,1010,nuyuuyyyyy,"sentra vaksinasi covid 19 untuk anak usia 6-11 tahun dengan persyaratan di dampingi orang tua membawa fc ktp dan kk sblm vaksin peserta wajib makan terlebih dahulu #PatuhiProkesNataru
Waspada Varian Baru https://t.co/8XGPi9reTU",0,0,1010,age covid vaccination center required accompany elderly bring fc id card vaccine participant must wary variant,-0.3,Negatif,0.3999999999999999,Opini
174,1011,Laddyhaha,"Kurangi Risiko Penyebaran Covid-19 Patuhi Protokol Kesehatan dan Vaksinasi, yuk yang belum vaksin segera vaskin ya

#PatuhiProkesNataru
Waspada Varian Baru https://t.co/k6LR6kLSd5",0,0,1011,reduce risk spreading covid obey vaccination health protocol let vaskin vaccine wary variant,-0.5,Negatif,0.7,Opini
175,1012,Warzuqna__,"Yang belum vaksin, jangan lupa vaksin ya! 
Karena vaksinasi mampu mengurangi resiko penyebaran covid-19. #PatuhiProkesNataru
Waspada Varian Baru https://t.co/whPii0V2tK",0,0,1012,vaccine forgot vaccine vaccination reduces risk spreading covid wary variant,-0.5,Negatif,0.7,Opini
176,1015,harapanibu,"Pelaksanaan program Kick-off vaksin covid 19 untuk anak usia 6 - 11 tahun di SD Islam Harapan Ibu.

#vaksin #vaksìncovid19 #vaksinanak #anakindonesia #harapanibu #jaksel1 #school #vaccined https://t.co/mlok9s5BYr",0,0,1015,implementation covid vaccine kick program islamic elementary school age hope,0.3,Positif,0.9,Opini
177,1020,bpomtanimbar,"Halo Basudara, mutu vaksin Covid-19 perlu dijaga agar aman hingga ke masyarakat. Namun tingginya antusias masyarakat pada Vaksin Covid-19 menyebabkan munculnya oknum - oknum yang membuat Vaksin Covid-19 palsu. https://t.co/m1izAfetHG",0,0,1020,basudara quality covid vaccine maintained community high enthusiasm community covid vaccine caused emergence fake covid vaccine,-0.1699999999999999,Negatif,0.77,Opini
178,1021,Alfaone23,"Masyarakat Jangan takut untuk di vaksin Covid-19

Prokes Lindungi Keluarga https://t.co/gq5PKaFvpB",1,0,1021,people afraid covid vaccine prokes protect family,-0.6,Negatif,0.9,Opini
179,1029,JurigCiwiciwi,"""Pastikan Vaksin Covid-19 Aman dan Halal, Satgas: Kami Minta Masyarakat Tak Takut. Prokes Lindungi Keluarga
https://t.co/eoDwTpE0Gy.""",1,0,1029,halal covid vaccine community task force afraid procedure protect family,-0.6,Negatif,0.9,Opini
180,1034,Kevanlie88,@AntoniusCDN @selfmirror_ @seruanhl @willona_007 @NgkongRoses @chaterine_8 @bevan_hanie @erickthohir @_riverheaven @yudianto99 Mantap ...tahun depan PT Bio Farma sudah bs produksi vaksin Covid-19...,1,0,1034,great pt bio farm produce covid vaccine,0.8,Positif,0.75,Opini
181,1038,BeritaNew3,"Tangkal COVID-19 varian omicron, masyarakat dihimbau jangan takut vaksin

Prokes Lindungi Keluarga https://t.co/ajmdswUr4b",0,0,1038,prevent omicron variant covid people urged afraid prokes vaccine protect family,-0.6,Negatif,0.9,Opini
182,1041,GoodKadrun,"Pastikan Vaksin Covid-19 Aman dan Halal, Satgas: Kami Minta Masyarakat Tak Takut
Proses Lindungi Keluarga
https://t.co/hQR6vqzSfG.",0,0,1041,halal covid vaccine community task force afraid protecting family,-0.6,Negatif,0.9,Opini
183,1042,MutiaSa98970942,"Tangkal Covid-19 Varian Omicron, Masyarakat Diimbau Jangan Takut Vaksin
Prokes Lindungi Keluarga https://t.co/zvExHj8fU0",0,0,1042,prevent omicron variant covid public advised afraid prokes vaccine protect family,-0.3,Negatif,0.4833333333333333,Opini
184,1067,san_riyasan,"Sekitar 9 juta dosis vaksin covid 19 dari negara sahabat sudah tiba di Indonesia

#LangkahTepatPulihkanNKRI https://t.co/14poiniMkE",0,0,1067,million dos covid vaccine indonesia friendly country,0.375,Positif,0.5,Opini
185,1075,Satlantascmh,"Pandemi Covid-19 belum berakhir yaa Sobat Polri. Untuk itu, sebagai langkah menghindari penyebarannya, penting bagi kita untuk disiplin protokol kesehatan di manapun berada dan segera vaksin dosis lengkap. https://t.co/UAYBbSTi82",0,0,1075,covid pandemic friend police step avoid spread full dose vaccine health protocol discipline,0.35,Positif,0.55,Opini
186,1076,selamatkah,"Memang dirancang untuk rakyat jelata, sedang para pengurus/pedagang vaksin telah diberikan kekebalan terhadap covid-19 agar tidak cepat mati! https://t.co/BSQ0uSQ32o",0,0,1076,designed common people management vaccine dealer covid immunity quickly dy,0.0166666666666666,Positif,0.5,Opini
187,1081,pertiwi86957822,"Demi Terciptanya Herd Immunity, Ulama/Tokoh Masyarakat/Pemerintah Mengajak Masyarakat Untuk Tidak Perlu Takut Divaksin Covid-19, Karena Vaksin Covid 19 Aman dan Halal https://t.co/pMWuxT7GIK",0,0,1081,creation herd immunity cleric government community leader invite people afraid vaccinated covid halal covid vaccine,-0.6,Negatif,0.9,Opini
188,1094,MonologisId,Ratusan Siswa SDN 11 Metro Pusat Disuntik Vaksin COVID-19 https://t.co/qs7sGtCby2,0,0,1094,hundred central metro elementary school student injected covid vaccine,0.15,Positif,0.575,Opini
189,1103,Ake91_Mus,"Jawatankuasa Khas Jaminan Akses Vaksin Covid-19 (JKJAV) dan ada utk covid-19

And why not tubuhkan pula 

Jawatankuasa Khas Pasca Banjir Kebangsaan (JKPBK) ?",0,0,1103,special committee ensure access covid vaccine jkjav covid set national post flood special committee jkpbk,0.3571428571428571,Positif,0.5714285714285714,Opini
190,1105,deandry,"@72jam_ @tempodotco Tes PCR gk ada kaitannya sama vaksin. Idealnya tes PCR itu dilakukan jika kita mengalami gejala COVID-19. Tp di negeri ini tes PCR jd syarat utk melakukan aktifitas dn bepergian. Di vaksin atau tdk tetap harus PCR kalau mau beraktifitas dlm ""kerumunan"". (Itu aturannya katanya)",0,0,1105,pcr test related vaccine ideally pcr test symptom covid country pcr test condition traveling activity vaccine n't work crowd rule,0.45,Positif,0.7,Opini
191,1118,_Banyoe,"@democrazymedia Menurut orang tua korban, anaknya divaksin COVID-19 oleh sekolah tanpa sepengetahuannya, Sadis!

Para Orang Tua jaga dan lindungi anak-anak kalian, ingat vaksin anak-anak wacananya akan diberikan lebih dari 2 dosis.
https://t.co/UCNd26ZZEn",20,8,1118,old victim child vaccinated covid school far know sadistic old man guarding protection vaccine discourse dose,0.05625,Positif,0.3625,Opini
192,1119,karanganyarkab,"Pencanangan Vaksinasi Covid-19 bagi anak 6-11 tahun. Ayo ajak anak-anak kita untuk di vaksin biar sehat, pintar, cerdas, sholih, sholihah masa depan milik anak-anak kita. Aamiin.

Pemerintah memastikan Vaksin Covid-19 aman untuk anak-anak. https://t.co/IAiPdk3DdK",0,0,1119,declaration covid vaccination invite vaccine healthy smart smart shalih shalihah belongs government covid vaccine,0.3095238095238095,Positif,0.5952380952380952,Opini
193,1131,onomsalam2pas,"Vaksin Gila
https://t.co/ceS1XsRt2D
Covid-19
Senin 27 Desember 2021
Ada 4.261.879
Meninggal 144.063
Mobil
Esemka
Premium
Barbie
Laptop
Lapindo
Yogyakarta
#COVID19
#COVID19",1,0,1131,crazy vaccine covid monday december died esemka premium car barbie laptop lapindo yogyakarta,-0.6,Negatif,0.9,Opini
194,1143,jondivar,"Hoax itu ada 2 hal yaitu :
* berita benar krn takut diberitahu kebenaran nanti bisa dicabut izin praktek,uang tdk ada lagi, dll maka ini dibilang hoax
* berita bohong

Varian Omicron Muncul Akibat Komplikasi Vaksin dan Pengobatan Covid-19, Begini Faktanya https://t.co/DqibOOjWqe",0,0,1143,news hoax afraid told truth license practice revoked money called hoax fake news omicron variant appears due complication covid treatment vaccine fact,-0.4083333333333334,Negatif,0.7583333333333333,Opini
195,1152,ajaib_investasi,"Seiring meredanya kekhawatiran pelaku pasar akan varian Omicron setelah studi kasus menyatakan bahwa fatalitas risiko ringan dibanding dengan varian sebelumnya, serta tingkat vaksinasi COVID-19 dalam negeri kian meningkat positif baik vaksin dosis pertama &amp; kedua.",0,0,1152,line easing concern market participant omicron variant mild risk fatality study compared domestic covid vaccination rate variant increased positive dose vaccine,0.1868686868686868,Positif,0.3818181818181818,Opini
196,1161,nadira_deandra,"Dengan semakin cepat mendapatkan vaksin, maka semakin terlindungi dari paparan virus covid-19, tidak hanya bagi diri sendiri, juga orang-orang di sekitar kita.",0,0,1161,quick vaccine protected exposure covid virus,0.3333333333333333,Positif,0.5,Opini
197,1181,dinkesJKT,"Halo Tenaga Kesehatan!

Yuk ikuti survei Vaksin Covid-19 Booster pada SDM Kesehatan di DKI Jakarta. Caranya mudah hanya dengan klik tautan berikut:
https://t.co/tiEusU4h2B

Survei ini bertujuan untuk mengetahui tingkat penerimaan dan kepercayaan SDM Kes… https://t.co/J0ma7fthrM https://t.co/c80wQCuHlZ",0,1,1181,health worker let take survey covid booster vaccine health dki jakarta easy click survey link aimed level acceptance trust human resource,0.2166666666666666,Positif,0.4666666666666667,Opini
198,1184,Dt_Hendra_RP,"Gebyar Vaksin Gembira Covid-19, Hulu Kuantan Sukses Dalam Capaian Target 70 Persen Warga Tervaksin https://t.co/CDYyaICMIA",0,0,1184,happy vaccine gebyar covid kuantan succeeded achieving target percent people vaccinated,0.8,Positif,1.0,Opini
199,1185,inayahagustin,"Perjalanan yang amat panjang sampai akhirnya anak gw 6,5 tahun bisa ngerasain juga dapat vaksin Covid 19. Been a long way indeed. Alhamdulillah.",0,0,1185,trip feel covid vaccine long way indeed alhamdulillah,-0.05,Negatif,0.4,Opini
200,1189,SamRock80,"Alhamdulillah @joanaurasky sudah vaksin COVID-19

Terima kasih atas golden ticket dari @jonarendra @infovaksinbdgraya
@klinik_ambalat_seskotni @ Sesko TNI AD , jln RAA. Martanegara no.11 Bandung https://t.co/JeVYP3OFh4",0,0,1189,thank god covid vaccine thank golden ticket sesko tni jln raa martanegara bandung,0.3,Positif,0.5,Opini
201,1194,pramezthi11,"Dulur...Pandemi Covid-19 belum berakhir. Untuk itu, sebagai langkah menghindari penyebarannya, penting bagi kita untuk disiplin protokol kesehatan di manapun berada dan segera vaksin dosis lengkap. https://t.co/pTSWnQtW3W",1,0,1194,first covid pandemic step avoid spread full dose vaccine health protocol discipline,0.3,Positif,0.4416666666666666,Opini
202,1201,Resjakbar,"Hai SohIB!

Pemerintah tengah memulai vaksinasi anak berusia 6-11 tahun serta meminta para orangtua tidak panik ketika mendapati anaknya mengalami indikasi gejala kejadian ikutan pasca imunisasi (KIPI) usai mendapat suntikan vaksin Covid-19.
. 
#polres_jakbar 
#infografis https://t.co/N2arWae9Ux",2,0,1201,friend government vaccination aged parent panicked find child indication symptom follow event kipi immunization covid vaccine injection,-0.1,Negatif,0.4,Opini
203,1206,n1ckeff,"Untuk kebersediaan masyarakat menerima vaksin, ternyata 
🔹️87.3% menyatakan bersedia menerima vaksinasi covid-19
.
#RakyatPuasTerhadapJokowi https://t.co/mLSqvE48KC",13,10,1206,willingness community receive vaccine willing receive covid vaccination,0.25,Positif,0.75,Opini
204,1208,batamtoday,Orang Tua Siswa di Batam Antusias Antarkan Anaknya Ikuti Vaksin Covid-19 https://t.co/B83rZ8mLyr,0,0,1208,batam student ' parent enthusiastic sending child participate covid vaccine,0.6,Positif,0.9,Opini
205,1217,kodikkodik,"https://t.co/IGw3HNKrBt

@MprAldo @mpr_or_id @BuKasunNdeso @__rd19 test

Microchip untuk Cek Vaksin Covid-19 Terwujud Nyata

Kalo mau cari / deteksi ALIEN kan bisa teknologi canggih kamera mengenal wajah dan identifikasi sidik jari",3,2,1217,microchip test check covid vaccine realized looking alien detection advanced technology camera recognizes face fingerprint identification,0.075,Positif,0.675,Opini
206,1232,kodimgrobogan,"Danramil 10/Ngaringan Kapten Ckm Punjul Sarwono bersama Forkopimcam hadiri Sosialisasi Vaksin Covid-19 bagi anak usia 6 -11 tahun yang diikuti Kepala SD, MI se Kecamatan Ngaringan, Kepala Desa se Kecamatan Ngaringan di Gor UPTD Pendidikan Desa Belor  Kec. Ngaringan. https://t.co/ZFMGeDl94y",1,0,1232,danramil ngaringan ckm captain punjul sarwono forkopimcam attends socialization age covid vaccine followed head elementary school ngaringan sub district head ngaringan sub district gor uptd education belor ngaringan village,0.3,Positif,0.9,Opini
207,1240,giewhydi,"Kapan Vaksinasi Covid-19 Booster Dimulai? Ini Kata Airlangga

""Program Vaksin Dosis Lanjutan (Booster Program), juga masih menunggu Laporan dan Rekomendasi ITAGI pada 10 Januari 2022,"" kata Paman AHA. https://t.co/LnxwuorBYF",0,0,1240,airlangga covid booster vaccination program booster program advanced dose vaccine waiting recommendation report itagi january uncle,0.4,Positif,0.6,Opini
208,1251,TRANSTV_CORP,"Program vaksinasi anak usia 6-11 tahun kini berjalan secara berkala. Vaksin COVID-19 untuk anak yg digunakan adalah vaksin Sinovac yg sudah ada Emergency Use of Authorization (EUA) dari BPOM, ITAGI, IDAI, serta dinyatakan halal oleh MUI.
Lengkapnya hari ini di CNN News Update! https://t.co/LclpmwFq7p",5,1,1251,age vaccination program run periodically covid vaccine sinovac vaccine emergency use authorization eua bpom itagi idai declared halal mui full cnn news update,0.35,Positif,0.55,Opini
209,1264,PolsekJ27859372,Bhabinkamtibmas Polsek Jatikalen giat monitoring vaksin covid 19 di Desa Pule https://t.co/R0Icf8QxfK,0,0,1264,bhabinkamtibmas jatikalen police actively monitoring pule village covid vaccine,-0.1333333333333333,Negatif,0.6,Opini
210,1267,mulmedpoldajtg,"Jangan Takut yaaaa...☺️
Vaksin akan melindungimu dari Covid-19.
Vaksinasi untuk anak usia 6 - 11 Tahun di Rumah Sakit Bhayangkara Tk. II Prof. Awaloedin Djamin Semarang. https://t.co/5ghWlvO8Vv",2,0,1267,'m afraid vaccine protect covid age vaccination bhayangkara hospital prof awaloedin guaranteed semarang,-0.6,Negatif,0.9,Opini
211,1269,KecamatanBonang,"Jumat, 24/12/2021 Kasi Kesra Bonang Untung Waluyono, SH bersama staff  Kecamatan Bonang Monitoring  Giat Vaksin Covid-19 Dosis 1 dan 2 di Puskesmas Bonang I Kecamatan Bonang. Bertempat di Puskesmas Bonang I.See this Instagram photo by @kec_bonang https://t.co/T8aBGJsPTI",0,0,1269,friday welfare people bonang fortunately waluyono staff bonang sub district active monitoring covid vaccine dose bonang health center bonang district bonang health center isee instagram photo,0.0166666666666666,Positif,0.375,Opini
212,1275,bangpoltak,Ngecek hasil test dan vaksin Covid-19 aja masih manual dan lambat kok mau ngomongin Metaverse.,0,0,1275,checking manual covid vaccine test result slow talk metaverse,-0.3,Negatif,0.3999999999999999,Opini
213,1286,ZNasution15,@afrkml Masih percaya kah klo COVID-19 itu Bohongan dan suntik Vaksin itu untuk Jualan pemerintah,0,0,1286,believe covid fake injecting vaccine sold government,-0.5,Negatif,1.0,Opini
214,1294,501Awani,"Bagi populasi dewasa, seramai 22.83 juta individu atau 97.6 peratus telah melengkapkan suntikan vaksin COVID-19.

#AWANInews #AWANIpagi #MalaysiaSihat #MyVaksinCOVID19

https://t.co/if2do3tsMr",8,5,1294,adult population million individual percent completed covid vaccine injection,0.05,Positif,0.35,Opini
215,1304,roelsmajor,"Setelah muncul pil penangkal virus penyebab Covid-19, kini muncul ""vaksin super variant proof"" yang ampuh terhadap segala jenis varian virus penyebab Covid-19. Sungguh suatu lompatan super jumbo dumbo hanya dalam waktu 2 tahun, maka kita saksikanlah...",0,0,1304,antidote virus cause covid appears super variant proof vaccine appears type virus cause covid really super jumbo dumbo jump watch,0.3333333333333333,Positif,0.6666666666666666,Opini
216,1333,saudinesia,"Juru bicara kementerian kesehatan Arab Saudi Dr. Mohammed Al-Abd Al-Aly menekankan pentingnya mendapatkan vaksin dosis lengkap COVID-19 dan Booster, karena Arab Saudi menunjukkan peningkatan tajam dalam kasus karena #Omicron 

https://t.co/tEHTeY9WVp",9,1,1333,spokesman saudi arabian ministry health dr mohammed stressed saudi arabia full dose covid booster vaccine increased sharply,0.1124999999999999,Positif,0.65,Opini
217,1343,Arbaiyah_Nohen,"COVID-19: Masih ada yg salah anggap apabila ‘TIADA GEJALA/GEJALA RINGAN’. Tak bererti:-
- anda boleh abai kuarantin kendiri
- tak sebarkan virus dkt seseorang yg lemah &amp; boleh jd parah!
- tak dpt long Covid
(Wlpn dah vaksin, pakai mask, ruang udara selamat &amp; hadkan kontak)",1,0,1343,covid think mild symptom mean neglecting self quarantine spreading virus weak getting worse getting long covid including vaccine wearing mask safe airspace limit contact,-0.0506944444444444,Negatif,0.5520833333333334,Opini
218,1344,INDRAIRAWAN29,"https://t.co/T6UvnNI8Bt 
Pemaksaan Vaksin dan Daruratisasi Varian Covid 19 sudah tidak relevan sebab Ivermectin sudah terbukti ampuh dan diakui Pemerintah",0,0,1344,forcing emergency vaccine relevant covid variant ivermectin proven effective recognized government,0.5,Positif,0.8500000000000001,Opini
219,1361,BeritaAcehApp,"Berita Aceh Terkini
Angka Vaksin Covid-19 Aceh Hampir 60 Persen, Enam Hari Lagi Akan Capai Target 70 Persen 

#BeritaAcehTerkini by @BeritaAcehApp
https://t.co/MDPWXekhu3",0,0,1361,latest aceh news aceh covid vaccine percent reach target percent,0.5,Positif,0.9,Opini
220,1375,HumasPolsekWat1,"#Healthies, anak usia 6-11 tahun kini udah bisa diberikan vaksin COVID-19 lho. 

Vaksinasi anak mulai digulirkan secara bertahap pada 14 Desember 2021 di 115 Kab/Kota di 19 provinsi. Target vaksinasi sedianya akan menyasar sekitar 26,5 juta anak di seluruh Indonesia.

#ayovaksin https://t.co/z7xvC2FdDk",3,0,1375,age covid vaccine know vaccination rolled stage december provincial regency vaccination target originally targeting million indonesian,0.375,Positif,0.75,Opini
221,1382,rinnjanni,@AryaFatmaNagara Apakah  seseorang yg sdh divaksin covid-19 tidak diperbolehkan donor darah? Sebelum ramai masalah vaksin covid saya biasanya tiap 3 bln sekali ada panggilan donor dari PMI Kota saya... kok sdh 6 bln ini gak ada panggilan ya...🤔🤔🤔,2,1,1382,vaccinated covid allowed donate blood many covid vaccine called pmi city donor month call,0.5,Positif,0.5,Opini
222,1383,syoksyoksyok,"COVID-19: Antibodi Meningkat 2,000 Peratus Lepas Vaksin Penuh – Kajian

https://t.co/gv134KsGHd",0,0,1383,covid antibody increased percentage full vaccine study,0.35,Positif,0.55,Opini
223,1384,poskotaofficial,"WOW! DKI Jakarta Sudah Capai 91,8 persen Vaksinasi Covid-19 Dosis Kedua, Daftar Vaksin Lewat Aplikasi JAKI Lebih Mudah

Baca Selengkapnya⬇
https://t.co/DSPJO81IPd",0,0,1384,jakarta dki achieves percentage covid vaccination dose list vaccine jaki application easy read,0.4333333333333333,Positif,0.8333333333333334,Opini
224,1396,Nhy_dja,"@BaskoroDina @StopPlandemit @newbeginnin9 @Anonymouslem_G Intinya vaksin it adalh produk gagal, kita vac untk apa.?, untuk mengobati atau mencegah Covid -19 dan keturunannya..??, klo untuk mengobati ya tdak ad buktinya.?, klo untuk mencegah, trus knapa yg positif omerick or omluhut semuany sdh pada vaksin!, lalu buat apa vaksin..???",0,0,1396,point vaccine product fail vac treat prevent covid offspring treat proof prevent positive one omerick omluhut vaccinated,-0.1363636363636363,Negatif,0.4227272727272727,Opini
225,1397,ditpsd_dikbud,"Direktur Sekolah Dasar menghadiri pelaksanaan Pemberian Vaksin Covid-19 untuk anak usia 6 s.d. 12 Tahun di RS Premiere Bintaro dalam rangka percepatan pemberian vaksin kepada 1.000 anak.

Mari bersama wujudkan anak Indonesia yang sehat, cerdas, dan berkarakter! https://t.co/WjGQ97rgC8",4,0,1397,director elementary school attended implementation delivery covid vaccine premiere bintaro primary school age order accelerate administration vaccine make indonesia healthy intelligent character,0.5,Positif,0.7,Opini
226,1398,MIRATIPRIMASARI,"kenali fungsi dan proses kerja vaksin covid-19 dalam tubuh: membuat antibodi ➡️ antibodi menempel pada protein virus ➡️ virus covid-19 aktif kembali ➡️ antibodi melawan virus yg kembali aktif ➡️ sistem imun terbentuk dan mengenali virus covid-19

#BekalBukanKebal https://t.co/P4NQkqAyVq",0,0,1398,recognize function covid vaccine process body antibody antibody attach covid virus protein active antibody active virus system formed recognizes covid virus,-0.1333333333333333,Negatif,0.6,Opini
227,1401,diazbela,"1. Vaksin Covid -19 pada anak bisa mencegah sakit berat dan kematian pada anak yang berinteraksi dengan virus.

#BekalBukanKebal",0,0,1401,covid vaccine prevents serious illness death interacts virus,-0.3333333333333333,Negatif,0.6666666666666666,Opini
228,1410,duniaqtoy,"Vaksin dua dosis emang bikin pede tapi  ga mutlak jadi kebal covid-19. 

Better safe than sorry, prokes ketat tetap perlu dijaga. 
#BekalBukanKebal https://t.co/1kLEHDzGp6",1,0,1410,dose vaccine make absolutely confident 're immune covid better safe sorry process strictly guarded,0.2799999999999999,Positif,0.6866666666666668,Opini
